Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47700,68119,2023-08-22 12:00:01 EET,2023-08-22,12:00:01,Live Video Complete,"1,106",486,292,224,90,1,1,3,1,8,owned,Yes,6838,7338,0,02:07:57,https://www.facebook.com/100063623349419/posts/837527901301512,"22.08.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",https://www.facebook.com/radiogoldfmromania/videos/837527901301512/,,,"22.08.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",,,,,2.23
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,142911,160127,2023-08-22 11:39:08 EET,2023-08-22,11:39:08,Status,"1,021",791,23,177,6,7,0,13,4,0,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/318051640796050,"Crime as a service La nivelul UE, media cheltuielilor pentru achiziții publice este de 14% din PIB (cca 4.200 de miliarde de euro anual). Din această sumă colosală, mai mult de 30% se pierd din cauza corupției. Campioane la corupția pe această filieră sunt Italia, Franța, Spania și Portugalia. România cheltuie un procent de 19% din PIB pentru achiziții publice. Nenorocirea este că peste 50% din acești bani se pierd din cauza corupției. Anul trecut s-au cheltuit 54 de miliarde de euro pe achiziții publice, din care peste 27 de miliarde s-au dus pe apa sâmbetei, din cauza corupției. Ironia sorții este că nici nu vedem rezultatul acestui colosal efort, pe banii noștri, și nici nu știm în ce constau aceste achiziții. Sunt un fel de mistere ale templului din Delphi. Nenorocirea și mai mare este că acest tip de hemoragie de bani publici durează de cel puțin 30 ani, de când la putere se tot schimbă sau se aliază între ele PSD și PNL. Vorbim de peste 500 de miliarde de euro pierdute de români din cauza corupției din domeniul achizițiilor publice. Jaful prin intermediul achizițiilor publice este „frățește” împărțit între cele două blocuri politice: PSD are monopol pe achizițiile la nivel de comune, orașe și județe, în timp ce PNL are monopol pe achizițiile la nivel central, de ministere, secretariat general al guvernului, instituții naționale aflate în subordinea Parlamentului etc. Dintotdeauna, acești bani au adus bogăție nemeritată unui număr foarte mic de persoane, dar și necesarul de finanțare a campaniilor de imagine, a influencerilor, a ONG – urilor și a presei miluite, precum și instrumentele reducerii la tăcere a oricăror critici, eretici, dizidenți, negaționiști și conspiraționiști. De exemplu, Uniunea Europeană a angajat, pentru 2024-2030, o armată de 130 de mii de fact checkers pentru a „lupta” contra dezinformării și teoriilor conspirației (chestii care, desigur, se regăsesc mereu, ca un făcut, doar în tabăra criticilor multinaționalelor). Bugetul alocat este de peste 150 de milioane de euro anual. Mult mai grav este că acești bani din achiziții publice, deturnați prin corupție, finanțează și conspirația tăcerii, dar și infracțiunile necesare camuflării și pierderii urmelor rețelei mafiotic de sens – includ aici optimizarea fiscală și spălarea cu ștaif a banilor murdari. Pentru activitățile ilicite și criminalitatea cibernetică prestate sub masca optimizării fiscale, a protecției informative și a „luptei” contra dezinformării sunt utilizați fie angajați fidelizați cu bonusuri consistente, fie colaboratori externi plătiți mult peste potențialul lor. Evident, off the records. Dacă este prins prestatorul de servicii infracționale va fi țapul ispășitor, iar nu corporația instigatoare. Și nici politicianul, tehnocratul sau birocratul complice. Este ceea ce, în slangul jurnalistic occidental, se numește crime as a service. [...] Cu ajutorul sfaturilor neprecupețite ale principalilor consultanți globali (auto-denumiți, semnificativ, The Fat Four …), corporațiile multinaționale reușesc să economisească, sub forma optimizării fiscale, 1.000 de miliarde de euro anual, la nivelul întregii UE. În același timp, principalii consultanți globali consiliază instituțiile UE, pentru 4 miliarde de euro pe an, în privința politicilor publice de … evitare a evaziunii și optimizării fiscale (adică, a trans-evaziunii). Un singur exemplu de astfel de „afacere” îi implică, la adevărata lor valoare, pe cei patru mari grași . În anul 2022, Comisia Europeană le-a alocat 2 miliarde de euro pentru: (i) recrutarea angajaților; (ii) arbitrajul și decizia de atribuire a contractelor de achiziții publice; (iii) conceperea strategiei și a formularisticii necesare inițiativelor care ar urma să fie finanțate de UE; (iii) selectarea start-up-urilor și a IMM-urilor care câstigă granturile acordate de UE; (iv) auditul pe toate aceste paliere; (v) investigarea sesizărilor de frauda și corupție. Mai clar de atât nici că se putea … Regie clară, sfidare pe față. In your face, cum spun americanii… Cercul controlului este complet sau, cum ar spune tot americanii, it’s a full circle of control. Ce să mai vorbim de PNRR? Numai pentru consultanță s-au prevăzut acolo peste 2 miliarde de euro, din bănuții cuveniți României. Și mai interesant este că instituțiile UE sunt, efectiv, sub controlul consultanților. Pe de o parte, ușa rotativă aduce permanent la Comisia Europeană „specialiști” din din multinaționale și de la consultanții lor obezi și, invers, de la Comisia Europeană, la consultanți și la multinaționale, într-un du-te-vino interminabil. Pe de altă parte, „caietele de sarcini” sunt făcute fie chiar de consultanții grași, după chipul și asemănarea lor, fie de „specialiștii” trimiși temporar, ca angajați de rang înalt la Comisia Europeană, de consultanții grași. [...] Când politicienii actuali și influencerii își rup cămeșile de pe ei de foculeț patriotard ce îi cuprinde, deplângând faptul (real) că fondurile europene nu iau calea (truncated)",,,,,,,,,-1.58
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,142932,160151,2023-08-23 11:40:29 EET,2023-08-23,11:40:29,Status,"1,010",714,24,165,2,9,1,64,27,4,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/318533807414500,"Băncile o duc din ce în ce mai bine în România. În primele 6 luni ale anului 2023, băncile au făcut 7 miliarde de lei profit, cu 40% mai mult decât în primele 6 luni ale anului 2022. Ziarul financiar de azi zice că minunea e „după creșterea dobânzilor”. Culmea e că același Ziar financiar spunea acum 2 săptâmâni că sistemul bancar are lichidități nefolosite de peste 22 de miliarde de lei, care băltesc la BNR, cu o dobândă de 6% (asta în condițiile în care dobânda de referință este de 7%, iar inflația este de 10%, la oficial …). În timp ce statul se afundă în gaura bugetară, iar jumătate din populație este la limita sărăciei (printre altele, și pentru că li s-au triplat ratele anul trecut), băncile prosperă. Un comerț legitim merită să prospere și să facă profit (poate că se văd și niște plăți la buget, cu titlu de impozit pe profit și impozit pe dividene, cine știe …) Cu toate acestea, conform legii, sunt interzise: -inserarea și utilizarea de clauze abuzive în contractele de credit: art. 1 alin.2 din Legea clauzelor abuzive nr.193/2000:=:http://nr.193/2000; -utilizarea în reclama și publicitate și materializarea în contracte de către bănci a practicilor comerciale incorecte, cum ar fi acțiunile și omisiunile înșelătoare sau practicile agresive: art.4 și art 6-8 din Legea practicilor comerciale incorecte nr.363/2007:=:http://nr.363/2007; de altfel, înșelăciunea în contracte este faptă penală, conform art. 244 Cod penal; -punerea pe piață și comercializarea de produse cu defecte sau riscante: Legea nr.240/2004:=:http://nr.240/2004 privind răspunderea comercianților pentru produsele cu defecte și Codul consumului. În decursul ultimilor 13 ani s-a demonstrat cu asupra de măsură că băncile au practicat clauze abuzive în contractele cu consumatorii. Sunt mii de decizii judecătorești care constată acest fenomen. De asemenea, sunt mii de controale ale ANPC care au dus la constatarea și sancționarea contravențională a acestor abuzuri ale băncilor. În privința incorectitudinii comerciale a băncilor, sunt probe irefutabile ale practicilor lor înșelătoare în raporturile juridice și economice cu consumatorii. Cel mai recent exemplu este cel privitor la un număr de 19 bănci care au practicat prestidigitația ratelor lunare aparent egale, dar care ascundeau realitatea plății prioritare și aproape integrale a dobânzilor pe primii 10 ani ai creditului, fără ca „principalul” să fie diminuat. Debitorii au achitat peste 10 ani dobânzi maximale și aproape deloc rate din „principal”, fiind în situația celui care a achitat biletul, dar autobuzul a plecat din stație exact înainte ca pasagerul să ajungă. Câteva bănci au contestat amenzile și ordinele de încetare a acestor practici înșelătoare și au obținut suspendarea (nu și anularea), dar faptele sunt încă acolo. Mult mai clar este cazul #raiffeisenleaks, unde ANPC și justiția au dispus ca banca să restituie clienților înșelați toate sumele încasate nedatorat. Până acum, banca se „laudă” că a restituit 23 de milioane de euro, dar suma reală depășește 75 de milioane. În fine, băncile au vândut consumatorilor produse cu defecte* și produse riscante**. Este evident că, în ultimii 13 ani, inclusiv în plandemie, băncile au făcut profituri din activități ilegale. Cel puțin unele dintre ele. Acesta este un comerț ilegitim care nu merită laude și onoruri și, cu atât mai puțin, nu merită susținere din partea statului și a mass media. Cu toate acestea, există peste tot agenți de marketing pentru bănci care determină volume mari de vânzări și profituri pe măsură. Influenceri. ONG – uri. Politicieni care emit panseuri și proiecte de legi de susținere necondiționată a băncilor delincvente, inclusiv de legalizare a faptelor ilicte și de dezincriminare a faptelor penale. O bancă centrală trans-avocat de bănci (adică, o autoritate control și supraveghere a băncilor care se identifică drept avocat din oficiu al băncilor). Universități și universitari (sau pretinși membri ai comunității academice). Servicii secrete. Sistem judiciar. O întreagă presă miluită care trăiește de pe urma „sponsorizărilor” oferite de bănci. Pe vremea vechiului Cod penal comunist de la 1969 (aborgat în 2009), instigarea publică la încălcarea legii era considerată infracțiune – a se vedea art. 324 din fostul Cod penal. Dar azi, acest text nu mai există. În actual art. 368 Cod penal s-a menținut caracterul penal al instigării publice la săvârșirea de infracțiuni. Autorul instigării publice la încălcarea legii de către bănci poate fi acum pus doar să acopere prejudiciile cauzate (numai că delictul civil trebuie constat de instanță, ceea ce costă și pretinde timp și răbdare). În plus, instigatorul poate fi tras la răspundere politică sau morală, ceea ce nu prea mai există în România de azi. În plin tsumani de imunități, impunităț, dezincriminări și amnistii pentru fapte grave, cine mai are timp de răsăunderi politice și morale? Ăsta e discursul, cu ăsta se defilează … În schimb, când instituții publice se transformă în...",,,,,,,,,-1.38
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89843,91279,2023-08-22 10:03:16 EET,2023-08-22,10:03:16,Photo,"1,005",127,147,468,2,15,5,56,185,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/756758503126987,"Doar o întâmplare, ”nu ne fură nimeni Ardealul că n-are unde să-l ducă”... Îl dăm singuri. ORADEA: MIHAI VITEAZU, JOS, LADISLAU AL UNGARIEI, SUS! https://www.activenews.ro/opinii/Doar-o-intamplare-nu-ne-fura-nimeni-Ardealul-ca-n-are-unde-sa-l-duca-...-Il-dam-singuri.-ORADEA-MIHAI-VITEAZU-JOS-LADISLAU-AL-UNGARIEI-SUS-183876 Foto: Bihoreanul",https://www.facebook.com/photo.php?fbid=756758119793692&set=a.487105613425612&type=3,,,,,,,,20.94
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,50139,104162,2023-08-23 17:12:17 EET,2023-08-23,17:12:17,Photo,831,303,118,221,0,14,7,47,120,1,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/622121476574639,,https://www.facebook.com/photo.php?fbid=622121456574641&set=a.384763180310471&type=3,,"Bolojan, demolatorul simbolurilor naționale! În Oradea lui Bolojan ""cel prea lăudat"" s-a desfiinÈat Ansamblul folcloric CriÈana, revista Familia, s-a ținut în dulap de scânduri timp de 7 ani statuia lui Mihai Eminescu, bustul lui Emanoil Gojdu s-a mutat din spațiul central, s-a dat jos statuia voievodului Mihai Viteazul, iar acum primăria a construit un soclu pe care să fie aÈezată statuia regelui maghiar Ladislau.",,,,,,1.29
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47678,68102,2023-08-21 15:03:14 EET,2023-08-21,15:03:14,Live Video Complete,794,330,115,251,86,2,0,0,7,3,owned,Yes,3456,5649,0,00:54:36,https://www.facebook.com/100063623349419/posts/992591705281062,"21.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",https://www.facebook.com/radiogoldfmromania/videos/992591705281062/,,,"21.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",,,,,1.6
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47707,68122,2023-08-23 15:01:06 EET,2023-08-23,15:01:06,Live Video Complete,707,280,107,245,68,0,2,1,1,3,owned,Yes,2872,4757,0,00:57:44,https://www.facebook.com/100063623349419/posts/1353223951939259,"23.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",https://www.facebook.com/radiogoldfmromania/videos/1353223951939259/,,,"23.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",,,,,1.54
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,765805,N/A,2023-08-22 09:53:58 EET,2023-08-22,09:53:58,Photo,695,564,0,52,10,0,0,61,5,3,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2688337507985354,"NU VA ESTE, MA, RUSINE? ATI DISTRUS O NATIE CU STIRILE VOASTRE! TOTUL ESTE DESPRE DEZASTRE! TOTUL ESTE DESPRE A URI! TOTUL ESTE DESPRE BOALA! TOTUL ESTE DESPRE MOARTE! TOTUL ESTE DESPRE URAT! MARS!",https://www.facebook.com/photo.php?fbid=2688336947985410&set=a.103012786517852&type=3,,CULTURA URII! SINGURA AREVAAVETTIZAT! PRESA MI E SCARBA!,,,,,,1.96
Truth For Life,AdevarPentruViata,100081871479176,MEDIA,RO,The Truth will set you free,2018-04-25 17:52:49,82811,120958,2023-08-21 21:39:10 EET,2023-08-21,21:39:10,Native Video,633,197,31,330,4,6,1,51,11,2,owned,Yes,4963,6679,0,00:03:54,https://www.facebook.com/100081871479176/posts/277050055034042,"Identitate Digitală + Moneda Digitală = CONTROL TOTAL asupra oamenilor, cadrul perfect pentru Împlinirea Profeției Biblice. 👉Te poți abona la canalul de Telegram Truth For Life, accesând linkul: t.me/AdevarPentruViata:=:https://t.me/AdevarPentruViata",https://www.facebook.com/AdevarPentruViata/videos/6619769788099759/,,,,,,,,6.27
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,50106,104014,2023-08-21 18:55:36 EET,2023-08-21,18:55:36,Photo,489,192,111,59,0,38,56,9,24,0,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/621204016666385,"Era firesc ca cei ce ne batjocoresc, refuzându-ne Schengen și exploatându-ne resursele, să devină și proprietari la mizeria UNTOLD",https://www.facebook.com/photo.php?fbid=621203986666388&set=a.384763180310471&type=3,,"Surpriză de proporții Austriecii cumpără bucată din Untold Consiliul Concurenței a autorizat tranzacția Autor: Alexandra Cruceru, Redactor Publicat: 21/08/2023 18:12 Sursa foto: UNTOLD",,,,,,-1.34
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47700,68119,2023-08-22 15:00:02 EET,2023-08-22,15:00:02,Live Video Complete,485,195,87,153,44,0,0,2,0,4,owned,Yes,1610,3096,0,00:59:05,https://www.facebook.com/100063623349419/posts/777094467754631,"22.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",https://www.facebook.com/radiogoldfmromania/videos/777094467754631/,,,"22.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",,,,,-1.02
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,50106,104014,2023-08-21 15:49:54 EET,2023-08-21,15:49:54,Native Video,437,348,40,38,1,4,3,2,1,0,owned,-,9,0,0,00:00:47,https://www.facebook.com/100063303756078/posts/621107996675987,"Adevărul despre minciuna încălzirii globale, expus în 45 de secunde! (aici trebuia să fie un filmuleț, care a fost șters automat de câteva ori; am priceput mesajul 🤦🏻‍♂️😉)",,,,,,,,,-5.09
