Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Cezar Ionascu,CezarIonascuRO,100066813237286,ACTIVITY_GENERAL,RO,koji.to/@cezarionascu,2017-10-17 23:44:42,64398,147906,2023-08-20 12:22:37 EET,2023-08-20,12:22:37,Photo,"2,391",912,375,81,24,10,53,911,6,19,,-,0,0,0,N/A,https://www.facebook.com/100066813237286/posts/635064985397270,"S-a mai dus un barbat. Dumnezeu sa-l ierte! Constantin Balaceanu-Stolnici, imens.",https://www.facebook.com/photo.php?fbid=635064962063939&set=a.590423993194703&type=3,,,,,,,,8.6
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,142895,160114,2023-08-20 08:40:36 EET,2023-08-20,08:40:36,Status,"2,147",1242,103,379,3,23,3,170,220,4,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/316964880904726,"Sunt “șanse” reale ca restricțiile plandemice să reapară peste tot în lume. Nu pentru că ar fi o reală problemă cu revenirea “acestui virus nenorocit”, pe care nu l-a identificat nimeni, niciodată, ci doar l-a ghicit. Nu. Respectivele “șanse” vin pe valul de sugestii și bănuieli ale unor “oameni de știință” care s-au mai înșelat și în plandemie, iar acum se scuză, retroactiv, cu argumentul că “așa s-a crezut” atunci. Și mai grav și mai iritant este că au reapărut în forță idioții utili ai plandemiei: peste 5 mii de inși au semnat o petiție către guvernul Marii Britanii cerând reintroducerea măștii în spitale. La fel, în SUA. Administrația Biden “studiază” intens posibilitatea reintroducerii măștii în aeroporturi. Dacă UK și SUA vor face asta, va fi o chestiune de zile să se facă la fel în UE, Canada și Australia, după care ne vom trezi din visul frumos al libertății și rațiunii și ne vom afunda, din nou, în coșmarul prostiei, al iraționalității și al supușeniei (b)ovine. Iar dacă lumea normală va accepta asta din nou, înseamnă că își va fi meritat soarta.",,,,,,,,,1.41
Diana Iovanovici Șoșoacă- Oficial,DianaSosoacaOficial,100064686406556,POLITICIAN,RO,"Diana Iovanovici-Șoșoacă, Senator - Pagina oficială de Facebook",2021-02-28 15:24:10,200870,454161,2023-08-17 18:15:11 EET,2023-08-17,18:15:11,Native Video,"1,962",753,253,809,125,3,4,3,4,8,owned,Yes,5278,9669,0,00:10:09,https://www.facebook.com/100064686406556/posts/692929479539926,"Intervenţia mea în cadrul simulacrului de dezbatere de astăzi, organizat de Ministerul Sănătăţii pe tema Strategiei Naţionale de Vaccinare. Le mulţumesc domnului doctor Iulian Şerban, secretarul general al S.O.S. România şi doamnei avocat Marcela Baş, preşedintele S.O.S. România Filiala Timiş pentru intervenţiile lor excelente de la dezbatere. În această seară voi fi la emisiunea lui Luis Lazarus de la ora 20.45 unde voi explica pe larg mârşăviile făcute cu această strategie de vaccinare!",https://www.facebook.com/DianaSosoacaOficial/videos/1113438559506396/,,,,,,,,1.92
Aurelian Live 6,,100085495329227,MEDIA_CRITIC,RO,A șasea pagină a lui Aurelian.,2022-09-04 13:37:41,8324,28608,2023-08-20 08:42:20 EET,2023-08-20,08:42:20,Status,"1,931",741,153,942,89,1,1,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/100085495329227/posts/253096264216883,"SCRISOARE DESCHISĂ CĂTRE CRITICII PROTESTULUI DIN 17 AUGUST 2023 Dragă criticule de serviciu al protestelor civice la care oricine e binevenit, Dragă conformistule care nu crezi că există intenție malefică din partea autorităților românești de a impune vaccinarea obligatorie, Dragă pretențiosule de tip haștag care crezi că în stradă, la proteste, ajung să participe doar imaculații, virginii și perfecții fără de pată, Dragă analfabetule funcțional care una citești și alta înțelegi, Nu pot sa cred că ținta stabilită de 95% acoperire vaccinală pentru toată populația României, inclusiv adultă, cu repetare la fiecare 10 ani, deci pe viață, specificată în nota de fundamentare a proiectului HG-ului cu strategia națională de vaccinare 2023-30, pentru tine, nu înseamnă obligativitate DE FACTO! https://www.ms.ro/media/documents/NOT%C4%82_DE_FUNDAMENTARE_-_HG_STRATEGIA_NATIONALA_DE_VACCINARE.docx Nu pot să cred că ți-a scăpat următoarea declarație a Gabrielei Firea (colegă de PSD cu Rafila) din mai 2023: “Ar trebui, ca de aici înainte, pe această prezumare a unei VINOVĂȚII, să vină Ministerul Sănătății cu o STRATEGIE și cu o LEGE care sa creeze OBLIGATIVITATEA VACCINĂRII.” https://www.tiktok.com/@aurelianr0/video/7233825622617804058 Nu pot să cred că nu ai auzit de OM comun MS-MEC nr. 2.508/4.493/2023 care include și dascălul, și personalul auxiliar și clerul, atât în propaganda explicită și părtinitoare provax cât și în atribuțiile provax. https://legislatie.just.ro/Public/DetaliiDocument/273425 Nu pot să cred că nu ai aflat - ÎNCĂ - de inițiativa PL-x 399/2017, care a fost APROBATĂ de Senat, și care a ajuns în C. Deputaților, nefiind RESPINSĂ, în care se specifică negru pe alb că se consideră PREZUMAT consimțământul și că vaccinarea ESTE OBLIGATORIE. “În cazul VACCINĂRII OBLIGATORII, CONSIMȚĂMÂNTUL pentru vaccinare se PREZUMĂ ca fiind dat, iar refuzul […] se face în scris.” Aici ai comunicatul inițiatorului PLx-ului, Guvernul, cu vârful de lance obligativistă, Tudose-SRI: https://www.gov.ro/ro/media/comunicate/comunicat-de-presa-edinta-de-guvern-proiectul-de-lege-privind-organizarea-si-finantarea-activitatii-de-vaccinare-a-populatiei-in-romania-adoptat-de-guvern:=:https://gov.ro/ro/media/comunicate/comunicat-de-presa-edinta-de-guvern-proiectul-de-lege-privind-organizarea-si-finantarea-activitatii-de-vaccinare-a-populatiei-in-romania-adoptat-de-guvern În fine, nu pot să cred că ai uitat deja de greenpass-ul ilegal și NEconstituțioal din starea de alertă (2020-2022), greenpass impus prin Legea 55, lege aflată încă in vigoare și care indirect a generat diverse “obligativități”, timp de trei ani. CONCLUZIE: Multă superficialitate în analize și nedreptate în judecarea protestatarilor care au organizat cu adevărat acest protest: Bratu, Diplan, Grăjdeanu, Tîrnoveanu, Hagimă, Nițulescu, Alexandru, Aciu, etc. PS. Explicații pe larg aici: https://aurelian.ro/de-ce-e-foarte-periculos-hg-ul-propus-de-rafila/ — Aurelian Popa (Aurelian.RO)",,,,,,,,,2.84
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,142894,160118,2023-08-18 10:51:47 EET,2023-08-18,10:51:47,Status,"1,331",889,46,243,7,8,2,106,23,7,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/316006724333875,"Mecanismul psihologic al exonerării de răspundere prin culpabilizarea colectivă și rolul de berbece al birocrației complice, favorizatoare și tăinuitoare. Excepția țapului ispășitor Privim cu mânie sau cu sentimentul neputinței la spectacolul absurd al marilor infracțiuni cu autori vizibili și complet mânjiți moral care sunt iertate și sortite uitării, în ciuda valului de suferințe cauzate și a tragediilor consecutive, de magnititudine națională sau globală. (I) În pandemie, spitalele au fost aproape închise, pentru a se concentra pe cazurile de „această boală nenorocită”. Oamenii au fost privați de minime îngrijiri medicale și de medicamente, cu toate că românii plătesc miliarde de euro anual cu titlu de CASS. Din acest motiv, mulți au pierit, mulți au suferit. Cazurile de malpraxis au explodat, foarte multe decese fiind în mod greșit atribuite sus-zisei boli pandemice (nu uitați niciodată modul atroce în care s-au făcut înhumările în acea perioadă). Oamenii sănătoși au fost, pur si simplu, arestați medical – au fost denumiți asimptomatici, parcă în disprețul științei și al eticii medicale. Copiilor li s-a furat copilăria, fiind ascunși ani de zile în spatele inutilelor măști. Serurile așa-zis imunizatoare, care au fost niște experimente medicale și psihologice (autorii s-au jucat chiar și cu manipularea genetică), nu doar că s-au dovedit initule – se vede clar azi că sunt și nocive. Nimic din cele 1291 de efecte secundare sau adverse ale acestor seruri experimentale nu a fost ratat. Cel puțin deocamdată, nimeni nu a fost găsit vinovat și, evident, nu a fost pedepsit. Scuza principală este: „așa s-a crezut atunci”. Afirmația este dărâmătoare pentru ideea în sine de știință. Nu mai poți avea încredere în corifeii unei asemenea pseudo-științe care se dovedește, retroactiv, a fi fost o simplă ghiceală, mai mult sau mai puțin norocoasă. Afirmația, singură, probează cu asupra de măsură că, de fapt, nu a fost vorba de nici de știință, nici de sănătate, ci de ideologie și de politică totalitară. Nenorocirea este că această ideologie totalitară botezată știință ne-a costat și ne costă continente de bani, iar hoții și beneficiarii bunurilor furate nu au fost pedepsiți (și nici nu par a fi șanse să se întâmple așa ceva). Președinta CE, Ursula von der Leyen, este evident culpabilă de cheltuirea inutilă și în conflict de interese a peste 70 de miliarde de euro pentru cele cca 4 miliarde de doze de „ser imunizator”. Sunt sms-uri care probează „negocierea” directă, pe telefon, cu șeful unui producător al serurilor, dar aceste corespondențe pe canalul public al UE sunt secretizate. Cîțu, Vlad Voiculescu și alții din clanul lor mafiotic au achiziționat degeaba 120 de milioane de doze din acest ser, pe un preț de 1,2 miliarde de euro, iar dosarul penal corespunzător de la DNA nu a reușit nici măcar să pună ștampila de suspect pe cineva anume – se derulează încă in rem, adică, asupra faptelor, iar nu asupra persoanelor. Pare a fi un dosar făcut cu singurul scop de a bara orice alte cercetări penale din partea altor organe … Mai mult decât atât, în ultimii trei ani, mai ales în legătură cu lupta de tip mexican wrestling cu pandemia pe care au dus-o vajnicii noștri prostocrați, au fost create datorii publice de peste 65 de miliarde de euro, ceea ce a triplat datoria publică din anul 2019. Azi, când ar fi trebuit ca măcar din punct de vedere politic, cei care au comis această crimă contra generațiilor viitoare ale României să răspundă, ne trezim că fix aceiași prostocrați au tupeul să propună măsuri de „austeritate” îndreptate contra clasei de mijloc și a populației (evitând croporațiile trișoare cu bugetul, ca un chirurg care operează cu barda) și, mai ales, „imunizarea” în proporție de 95% a populației până în 2030, urmând ca cei intrați în acest program să se tot „imunizeze” pe tot parcursul vieții, de unde un minunat efect de rentă perpetuă pentru big pharma și de dependență totală de stat a omului obișnuit. (va urma)",,,,,,,,,-1.25
Diana Iovanovici Șoșoacă- Oficial,DianaSosoacaOficial,100064686406556,POLITICIAN,RO,"Diana Iovanovici-Șoșoacă, Senator - Pagina oficială de Facebook",2021-02-28 15:24:10,200897,454163,2023-08-18 09:04:58 EET,2023-08-18,09:04:58,Native Video,"1,290",576,63,496,144,2,3,0,2,4,owned,Yes,3589,5609,0,00:03:09,https://www.facebook.com/100064686406556/posts/693256676173873,"Excepționala intervenție a dr. Iulian Șerban, secretarul general al S.O.S. România, la dezbaterea de ieri de la Ministerul Sănătății despre Strategia națională de vaccinare! Dr. Iulian Șerban i-a trimis pe cei de la minister să pună mâna pe carte!",https://www.facebook.com/DianaSosoacaOficial/videos/252065510999200/,,,,,,,,1.26
Oana-Elena Lovin,OanaLov369,100053585390813,COMEDIAN,RO,Să râdem ca să nu plângem,2019-11-29 11:49:44,50667,80914,2023-08-18 12:01:02 EET,2023-08-18,12:01:02,Photo,"1,139",727,154,31,104,6,106,0,2,9,,-,0,0,0,N/A,https://www.facebook.com/100053585390813/posts/818053196657519,Simion protestează și cu ocazia venirii premierului Ucrainei în România sau îl țin tresele?,https://www.facebook.com/photo.php?fbid=818053183324187&set=a.290648139398030&type=3,,,,,,,,1.21
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,50038,103508,2023-08-19 15:18:49 EET,2023-08-19,15:18:49,Photo,"1,121",690,102,131,6,10,7,152,8,15,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/620171320102988,,https://www.facebook.com/photo.php?fbid=620171296769657&set=a.384763180310471&type=3,,"Despre viitorul lumii ""Fertilitatea superioară a proștilor înmulÈ›eÈ™te rasa umană mai mult cu semeni ca ei, cu rezultatul scăderii inteligenței globale, ceea ce va duce inevitabil la transumanism, adică la dominarea lumii de către Inteligența Artificială. Și vorbim despre secole aici, totul se va petrece în următoarele decenii!"" Cozmin Gușă",,,,,,1.68
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47641,68071,2023-08-17 11:59:35 EET,2023-08-17,11:59:35,Live Video Complete,874,453,224,103,85,0,3,0,0,6,owned,Yes,7208,7434,0,02:18:25,https://www.facebook.com/100063623349419/posts/679553070454808,"17.08.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",https://www.facebook.com/radiogoldfmromania/videos/679553070454808/,,,"17.08.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",,,,,1.78
Iosefina Iosefina Pascal,IosefinaIosefinaPascal,100063953040074,NEWS_SITE,RO,"NU mor Iosefinele, cand vor cainii",2019-04-25 16:10:49,80720,90459,2023-08-18 13:50:33 EET,2023-08-18,13:50:33,Live Video Complete,702,493,9,169,21,2,0,5,0,3,share,No,4546,17430,0,01:01:55,https://www.facebook.com/100063953040074/posts/728382439303518,,https://www.facebook.com/cotidianul.bzi/videos/1462661764506212/,,,BZI,"Jurnalistul de investigaţii Iosefina Pascal, la BZI LIVE, despre dedesubturile azilelor groazei şi cum ONG-urile „controlează” România",,,,1.1
Cezar Ionascu,CezarIonascuRO,100066813237286,ACTIVITY_GENERAL,RO,koji.to/@cezarionascu,2017-10-17 23:44:42,64345,147653,2023-08-19 18:25:41 EET,2023-08-19,18:25:41,Native Video,684,359,116,85,50,6,63,0,3,2,share,-,0,0,0,00:00:00,https://www.facebook.com/100066813237286/posts/634722835431485,,https://www.facebook.com/cezar.ionascu/videos/315694124175645/,,,Cezar,"“Rusia este o țară săracă…”, „….rușii sunt rai”, „…..vor fi învinși…”. De către cine? Cum? Ca încă nu-mi revin după experiență călătoriei în Rusia care a durat mai bine de 10 zile. Cine să-i bată? În ce fel? Ai avut parte, oare, vreodată de o aratare pe care s-o infrunti, careia sa nu-i poți cuprinde, din privire, latimea spatelui sau a pieptului? Sau încercând s-o strangulezi sa realizezi instant grosimea și densitatea imensa a gâtului sau? Aceasta este Rusia . De aratarea asta uriasa se face mishto la sterile naostre. Oare ai nostril stiu in ce se baga cu gesturile astea foarte proaste diplomatic si foarte ofensatoare la adresa celui mai zmardoi din parcare? Chiar stiu? Rusia……Și mi-am luat KO. Repet, încă îmi revin. Cateva precizari:
 
1.     Rusia NU ESTE O TARA SARACA. Sau este la fel de saraca, raportat la nivelul populateiei atat cat este orice alta tara. Doar cu o diferenta: in Rusia daca esti sarac, chiar esti vai mama ta. Pe de alta parte, sa fii bogat in Rusia e….vorbim despre un nivel pe care il mai putem intalni in China sau India. Asta cu rapoartele oficiale, vestice, despre primii cei mai bogati oameni ai lumii care sunt in proportie de 60% pe teritoirul SUA 😊))))))) - vazand acum Rusia - ma face sa rad copios. Asum, dupa aceasta vizita, ca cei care chiar conteaza sunt aici, in est, nu in vest. Vorbesc despre bani multi tare. Si nici macar nu se vad cu ochiul liber, stau deoparte. Elegant. Cum asa? Efectiv. Se simte in aer. Federatia Rusa genereaza pentru baietii ei destepti BOGATIE VERITABILA, MATERIALA, NU DIN CEA PE HARTIE SAU PE CREDIT. In mana.
 
2.     Federatia Rusa are tot ce-i trebuie. Ea nu are nevoie de altii, altii au nevoie de ea. Are inclusiv un lider. Ceea ce ceilalti nu prea au. Cand spun ca au tot, chiar au tot si nu prea au nevoie de nimic. Iar daca au nevoie de ceva in vremea “sanctiunilor” (rad iarasi copios), baga prin Kazahstan sau Turcia, prietenii lor de o viata. E plin de reprezentante Mercedes, Ferrari sau Lamborghini. Plin! Cu vanzari cash. Asa ca, n-o mai muscati pe aia cu sanctiunile.
 
3.     Exista si Mc, si KFC, si Coca-Cola – doar ca au primit nume si preturi rusesti. Apropo – poporil este mai mult decat fericit daca energia si pretul mancarii sunt decente, spre joase. Asta inseamna sa fii lider: POPRUL TAU SA AIBA HRANA SI ENERGIE IEFTINA. PENTRU CARE TU ITI PUI PIELEA PE BAT. La alde noi, invers: vand si pilea mamei lor pentru a merge cu secretara la Mamaia. Offf….Vorbind serios, nota la unul dintte cele mai luxoase restaurante din Moscova a fost la jumatate fata de una la Casa di David. Asa, in echivalenta usor fortata. Asemenea, mancarea din supermarketuri – la preturi de intre 50% - 75% din preturile de pe la noi. Cu multe facilitate pentru mame cu copii si familii – voucehre, pachete, reduceri, etc. Vreau si eu aici, acum, in Romania. Dar ACUM, NU MAI TARZIU.
 
4.     Nu vreti sa fim ocupati de rusi. Sigur nu vrem – sunt rigizi, duri, unilaterali in abordare, nu negociaza. Pentru ca asta este tinuta corecta a unui imperiu. Eu chiar nu stiu de ce, intr-o iresponsabilitate imbecila, noi sustinem prin conducerea de toata jena si retardata a statului inca numit Romania, un partener strategic de la 4000 km, alaturi de care bagam un bat prin gardul vecinului de la 100 km. Nu inteleg de ce. Nu, nu vrem conflict deschis cu rusii. Nu vreau, personal si nu vrei sigur sa te pui cu oamenii astia. Repet, sunt prea mari si prea rai. Mult mai rai decat ne putem imagina. Si vorbesc aici de rautatea celui care e zgandarit, enervat, de 1000 de ori mai mare ca tine si care te poate ucide cu un stranut.
 
5.     Orasele rusesti, altele decat Moscova sunt curate, vii, civilizate, educate – cu mult mai multe repere culturale decat iti poti imagina vreodata – Rostov, Sochi, Vladimir, Sankt Petersburg, etc.
 
 
6.     Magazinele si mall-urile rusesti sunt pline de marfa buna, ieftina si importata DIN TOATA LUMEA. Nimeni – mai ales din industria luxury nu-si permite si nu-si va permite curand sa nu aiba client rusi si chinezi – au ramas si vor ramane o mare bucata de timp SINGURII CUMPARATORI importanti. Cu cash, pe cash.
 
7.     “La distanta de Moscova e saracie lucie”. Da?! Ia studiati filmuletele. O fi. Pentru putori sau lenesi sau cei care nu vor ceva cu viata lor, saracia e in orice colt de glob. Intr-o tara cu o populatie de peste 200 milioane de locuitori, sa fii rezident si sa nu faci bani cu lopata, dai dovada ori de mare puturosenie, ori de retard. 
 
8.     Credinta ortodoxa este la tot pasul: veche, vie, aspra si NENEGOCIABILA. Si asta ma unge pe suflet. Foarte greu de ingenuncheat un popor cu credinta. D-aia tot spun: eliminare untolduri, scalambaieli, glume proaste, hahaleli, manele la maxim, nebarbat, nefemeie, necredinta, needucatie. Lasati prosteala venita pe teava de evacuare dejectii din vest intru slabire accelerate a populatiei. Veniti inapoi la familie – credinta – barbat – femeie. Ca sa refacem cetatea asta romaneasca!
 
9.     Mancarea este (truncated)",,,,-1.01
Peter Costea,PeterCosteaEuroparlamentar,100044605891725,PERSON,RO,"Președinte Alianța Renașterea Națională

https://costea-parlamentuleuropean.ro/c-v-peter-costea/",2013-12-30 19:27:39,23623,26520,2023-08-17 15:05:01 EET,2023-08-17,15:05:01,Photo,640,534,17,69,17,0,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/100044605891725/posts/842623463901176,În Oradea se strâng semnături pentru desemnarea lunii iunie ca Lună a Identității Creştine în România. Semnează şi tu! https://identitate-crestina.ro/,https://www.facebook.com/photo.php?fbid=842623443901178&set=a.411587607004766&type=3,,,,,,,,3.86
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,765767,N/A,2023-08-18 08:58:06 EET,2023-08-18,08:58:06,Photo,631,564,0,42,13,1,9,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2684311108387994,"V AM SPUS? NU MAI HALIIIIITI TOATE MANIPULARILEEEEE!!!!! DACA NU VA SPUN EU, NU EXISTA!!! PS: SA PREGATITI COPIII, CA VINE FIREA SA I IA! CAND VAD ATATA PROSTIE IN JUR, IMI CRESTE INIMA DE BUCURIE!",https://www.facebook.com/photo.php?fbid=2684310341721404&set=a.103012786517852&type=3,,'VACCINAREA A FOST SI NU VA NICIODATA OBLIGATORIE IN ROMANIA! CIOLACU MARS!,,,,,,1.33
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47641,68071,2023-08-17 15:02:38 EET,2023-08-17,15:02:38,Live Video Complete,600,185,83,266,57,0,0,1,2,6,owned,Yes,1734,3683,0,00:54:27,https://www.facebook.com/100063623349419/posts/321477950226189,"17.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",https://www.facebook.com/radiogoldfmromania/videos/321477950226189/,,,"17.08.2023 - ""Scamatoriile Iosefinei"" - cu Iosefina Pascal",,,,,1.2
Adriana Bahmuteanu Official,,100044152373697,PERSON,RO,jurnalist si psiholog,2015-02-03 20:44:57,241468,290754,2023-08-18 19:02:50 EET,2023-08-18,19:02:50,Live Video Complete,513,349,36,91,34,0,1,0,1,1,owned,Yes,4655,4908,0,00:47:39,https://www.facebook.com/100044152373697/posts/993764761670414,"Avocatul Dan Chitic, despre starea natiunii",https://www.facebook.com/100044152373697/videos/993764761670414/,,,"Avocatul Dan Chitic, despre starea natiunii",,,,,-1.8
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,49995,103306,2023-08-17 13:45:02 EET,2023-08-17,13:45:02,Status,506,342,37,65,1,3,3,49,4,2,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/619261296860657,"Gușă: Justiția STATULUI PARALEL de tip Coldea-Kovesi-SOROS, orori, victime nevinovate și pagube mari. Cazul Ingrid Mocanu. (transcrierea editorialului vorbit din emisiunea “Ce-i în Gușă, și-n căpușă!”, de la GOLD FM) Autor: Cozmin Gușă M-ați auzit de multe ori de la acest microfon al Gold FM, prieteni, discutând despre cuplul Coldea-Kovesi, un cuplu sprijinit și motorizat de către întreaga rețea Soros din România, dar și din Europa, un cuplu care a vrut să preia puterea în România în mod oficial, pentru că în mod informal a avut-o în ultimii trei ani de mandat ai lui Băsescu și chiar și în primul an de mandat al lui Klaus Iohannis. Cum a procedat acest cuplu? Cu dosare măsluite, înregistrări trucate, arestări abuzive, victime ce și-au dovedit nevinovăția ulterior arestului sau pușcăriei și, atenție, pentru toate aceste orori doar victime și niciun vinovat, vreun procuror, un judecător, un ofițer de la SRI deferiți justiției. De ce? Pentru că celebrul SIIJ, Secția de Investigare a Infracțiunilor din Justiție a fost desființat, iar acest lucru s-a făcut în principal pentru albirea Laurei Codruța Kovesi, marele procuror-șef al Uniunii Europene, dosarele pregătite acolo pentru mulți dintre magistrații penali s-au pierdut, altele se prescriu, unii de tip Portocală au fost achitați pentru ștergerea urmelor, toate aceste lucruri s-au întâmplat. Victimele? Victimele s-au îmbolnăvit în pușcării sau în turele de la procesele nesfârșite care au durat 3-5-7-9 ani unii au și murit, vă reamintesc cazul lui Dan Adamescu, fostul proprietar al României Libere printre altele și al Societății de Asigurări Astra, un om cu avere bancară de circa 400 de milioane de euro, da, căruia i s-a cerut prin intermediari ai acestui cuplu să predea jumătate din bani, deci circa 200 de milioane de euro, și scapă. Acest lucru mi l-a spus Dan Adamescu în acea perioadă, mi-a spus că refuză, a refuzat. Consecință este că a murit inclusiv în urma tratamentelor din pușcărie. Sunt alte victime care câștigă la CEDO după ce au efectuat pușcăria. Ce folos, după atâția ani și după atâta chin? Astăzi vreau să vorbesc pe scurt, în accepțiunea ororilor efectuate de către această justiție a Statului Paralel, despre cazul Ingrid Mocanu, astăzi consilier la Ministerul Justiției. Ingrid Mocanu a fost arestată pentru patru luni în urmă cu 7-8 ani. Era vorba de ANRP, celebră Agenție Națională pentru Restituirea Proprietăților, un loc de mari fraude, n-am nici o îndoială, acolo s-au întâmplat foarte multe lucruri, mare parte din acele fraude posibil să fi fost țintite chiar de către cuplul de tristă amintire pe care l-am pomenit la începutul acestei analize. Revin, Ingrid Mocanu, după ani lungi de procese a fost găsită nevinovată, dar cu cele 4 luni de arest, o parte dintre ele petrecute alături de Elena Udrea, pe care a mai avut și îndrăzneala să meargă să o sprijine la procesul din Bulgaria, dacă vă aduceți aminte, ghicind, știind că și ea este o victimă a cuplului sau a tripletei, ca să-l oficializăm și pe Soros, a tripletei Coldea-Kovesi-Soros. Ingrid Mocanu are acțiuni în justiție și cere despăgubiri meritate de la statul român pentru tot chinul pe care l-a îndurat acolo, pentru faptul că sănătatea ei s-a depreciat într-un mod iremediabil și vreau să vă citesc din cerere de chemarea în judecată a statului român depus în instanță cam ce i s-a întâmplat. S-a îmbolnăvit de tensiune în penitenciar, atenție, același penitenciar unde se află astăzi Elena Udrea. S-a îmbolnăvit la ochi, s-a îmbolnăvit la intestine, a fost diagnosticată în timpul arestului cu tahicardie sinusală, i s-a făcut rău, leșina din două în trei zile, din câte îmi dau seama din relatare, și era dusă cu pătura de către colegele de celulă la cabinetul medical. Ulterior încarcerării a suferit și un accident vascular în timpul proceselor și în urma tracasării, în timp ce mergea la procese era intimidată mereu, înjurată pentru că felul în care a fost încadrată de către procurorii lui Kovesi și Coldea o arătau ca un pericol public și a fost apelată ca fiind „hoață, coruptă penală, nesimțită” de fiecare dată când mergea pe holurile Tribunalului București și ale Curții de Apel, fiind inclusiv agresată fizic. Această doamnă și-a recăpătat demnitatea pentru că și-a dovedit nevinovăția, dar se află, fiind încă tânără, probabil că are în jur de 50 de ani, sub 50 de ani, în această postură de sănătate în urma abuzurilor Statului Paralel, exemplificate în acest trio pe care l-am pomenit aici Coldea-Kovesi-Soros. La Soros ne așteptăm să nu pățească nimic, dom’le, dar ăștia doi, care încă sunt și cetățeni români, ar fi putut să pățească ceva. M-a îngrozit calvarul descris în plângerea depusă la instanță de către Ingrid Mocanu. Îi transmit toată compasiunea mea, n-o cunosc personal, n-am întâlnit-o niciodată, și toată admirația totuși pentru că a rezistat și a putut să rămână o ființă umană încadrată în acest moment totuși în serviciu. Au vrut s-o dărâme, dar n-au reușit; în schimb, i-au făcut mult rău.",,,,,,,,,1.27
Adriana Bahmuteanu Official,,100044152373697,PERSON,RO,jurnalist si psiholog,2015-02-03 20:44:57,241472,290760,2023-08-17 20:37:06 EET,2023-08-17,20:37:06,Live Video Complete,480,305,69,56,46,0,2,0,0,2,owned,Yes,3715,4056,0,00:21:26,https://www.facebook.com/100044152373697/posts/599442025715686,"Protestul de la Munisterul Sanatatii, concluziile la cald",https://www.facebook.com/100044152373697/videos/599442025715686/,,,"Protestul de la Ministerul Sanatatii, concluziile la cald",,,,,-1.92
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47650,68076,2023-08-18 12:00:19 EET,2023-08-18,12:00:19,Live Video Complete,365,189,61,85,24,0,0,1,1,4,owned,Yes,3545,3695,0,02:23:17,https://www.facebook.com/100063623349419/posts/628455642419795,"18.08.2023 - ""Dincolo de propagandă"" - cu Andrei Gușă",https://www.facebook.com/radiogoldfmromania/videos/628455642419795/,,,"18.08.2023 - ""Dincolo de propagandă"" - cu Andrei Gușă",,,,,-1.37
